chain,address,tx_total,avg_tx_per_day,avg_tx_per_block,max_tx_per_block,min_tx_per_block,std_tx_amount,tx_between_00_04,num_unique_counterparties,same_day_deposit_withdraw,most_common_amount
ETH,0x22ae3cd101a646e4a6600e5bd753c4784e1cc193,1556,3.23,1.0244,5,1,1.351942,0.2057,479,1,0.0
ETH,0x5f578a06068f13dd1a72917890d36b97988b03b4,2004,5.76,1.0193,4,1,4.292255,0.1362,410,1,0.0
ETH,0xed159585fc50f449b1b2b8bfcb6460b19b69d5fa,1334,4.62,1.0389,6,1,5.868587,0.081,373,1,0.0
ETH,0x08b1cb409122c624af193dc9e0418071a8ae0263,109,3.03,1.1354,5,1,6.268988,0.0459,37,1,0.0
ETH,0x29ec55329c90afb2c6e6c0778218ed244ed446c8,109,9.08,1.1354,8,1,9.076549,0.0,25,1,0.0
ETH,0x094646895a32af6226297280cb58b5401e9f7a04,738,3.55,1.0336,3,1,29.594003,0.1612,188,1,0.0
ETH,0x154532027092ddc03c52b567162b288243b755e6,1044,3.73,1.0245,5,1,9.69608,0.249,263,1,0.0
ETH,0xa279df0fcceb9c6eec0c94b4256d5d3baa0250eb,1288,3.98,1.0271,4,1,10.536038,0.2562,310,1,0.0
ETH,0xdca8bc571a0e614c165dde91546deac30df4c555,129,3.23,1.0661,4,1,83.451466,0.0853,38,1,0.0
ETH,0xc2fde54f6f73f1cacfbffda8490115ca8225839d,216,2.16,1.0189,3,1,0.620063,0.1806,83,1,0.0
ETH,0x2edfd0c529528b01b40e569dd42fb033f6b0e79a,430,4.48,1.0287,3,1,21.699283,0.1372,121,1,0.0
ETH,0xa97b8dbe4c0512086063f6dc076566efc387d27e,471,3.74,1.0374,5,1,34.643147,0.0191,156,1,0.0
ETH,0x6bd0e7ab4ef8543460858fa69a22e6cc4bade8bb,832,4.92,1.0819,7,1,4.969948,0.0096,220,1,0.0
ETH,0x3703f91e81945bfd0daa20c50ff72d26f645ed2a,93,4.23,1.022,2,1,1.706532,0.0323,29,1,0.0
ETH,0x7516f1aaa5ed6e2c6009bbca82de1d58a5630f3c,44,2.59,1.1,2,1,0.375909,0.4091,21,1,0.0
ETH,0xc94ad7141786a40575f8e282d89fc0746ef0c672,517,2.52,1.0177,2,1,4.192727,0.2031,162,1,0.0
ETH,0x73a00a5ce469d611533fe1cdd4d338da513f9f54,1206,3.54,1.0379,3,1,4.05248,0.0075,308,1,0.0
ETH,0x1821f1535b4f21cac565d9ed2513a1f8b0782b1a,296,3.84,1.0242,2,1,18.695781,0.1554,85,1,0.0
ETH,0x82b793c278f8f273f17974dec2eb61300c266110,404,3.88,1.1008,4,1,0.647702,0.198,103,1,0.0
ETH,0xb40637e6604ed47c2698dbcbedbae3a2d39b6322,180,3.6,1.0526,3,1,70.975175,0.1444,66,1,0.0
ETH,0xd490fb07e3502a2284afb996f944e71e5b7b244e,1291,3.83,1.1384,6,1,1.81107,0.0899,270,1,0.0
ETH,0xf9708405967548d449d7321ec5e894489715c1dc,91,2.46,1.1375,8,1,1.419693,0.0769,42,1,0.0
ETH,0x35a51e3ed636c15b8a9c920e97cc3e957ad88850,478,7.03,1.0646,4,1,7.73818,0.0105,121,1,0.0
ETH,0x0fa6c37d08e76f6886b51d61114eb59b90577cb5,24,3.43,1.0435,2,1,3.019909,0.125,14,1,0.0
ETH,0xf71d161fdc3895f21612d79f15aa819b7a3d296a,8003,10.07,1.0214,4,1,19.526783,0.0225,1337,1,0.0
ETH,0x50aa22c25b8661a09bf632fe6fae43ae31ac1c48,44,4.0,1.1282,4,1,1.272174,0.2955,16,1,0.0
ETH,0x68127cc707106de8615014a5bf58c01598926a2f,727,6.11,1.0835,5,1,16.297528,0.1252,144,1,0.0
ETH,0x8ab3956b9ad5ca1822ef89c55f6f47ab48a0e543,42,7.0,1.2,3,1,0.467309,0.0,15,1,0.0
ETH,0xac5593593be9414dae3692b58a813d50d2a9936d,18,2.0,1.2857,3,1,0.129062,0.0556,11,1,0.0
ETH,0xebdb51d79178527b554089376e6c241fb62d8541,174,2.81,1.0741,2,1,3.17942,0.2529,45,1,0.0
ETH,0x4e1083f454cae424c8c1165d4f8e0ef5e462cba7,1333,7.57,1.0563,5,1,13.977509,0.2558,250,1,0.0
ETH,0xbb681e2efda1fe3cbf8222579507f296e9493f0c,2097,5.96,1.0905,9,1,8.927884,0.1493,411,1,0.0
ETH,0x382ecb1c217cd0e92b5c4efd6626854e055ce50d,1768,5.72,1.0167,5,1,5.370576,0.2274,266,1,0.0
ETH,0xe7909f2fefbe748abc687e4006c7bec5d574b87b,319,3.01,1.0425,3,1,2.005309,0.0408,113,1,0.0
ETH,0x90a7998fdad2b8e77bfd6cb39862a433e118bd3c,198,7.62,1.0312,2,1,168.545565,0.1717,43,1,0.0
ETH,0x4e43250a2e2cb8409098e575df29ce48caec2e54,90,2.73,1.0112,2,1,9.716165,0.2111,29,1,0.0
ETH,0x1bf409cdbd0b53ec91edc586dbf7b5ccfbac59ed,285,7.12,1.0035,2,1,21.360282,0.2772,67,1,0.0
ETH,0x4def83dfc47ed2ff16d97a31c0779f6de723b218,76,4.22,1.0133,2,1,0.293103,0.3026,28,1,0.0
ETH,0x7f3ad332c1303f0d9a41bf1bca3c39ed2ec196df,220,2.56,1.0427,3,1,2.934693,0.2455,96,1,0.0
ETH,0xec0036799fdbd5cb37fb62fe62fd5483d9080da5,2494,7.72,1.044,7,1,1.673548,0.1488,405,1,0.0
ETH,0x3aa3920e72a66cd9a500f265100174a3e1932b44,341,3.67,1.0757,14,1,5.023576,0.044,106,1,0.0
ETH,0x5b080c6d6b8719a2081e0f7c8bf0aa80977ae641,101,3.74,1.0412,2,1,0.204129,0.0099,43,1,0.0
ETH,0x2659a2873cbde8fdc3c8723570d64055be22df03,272,5.91,1.0187,2,1,6.336853,0.1507,61,1,0.0
ETH,0xf67246c6e28a211a0eeb66e9c91c4a0b1b3eb804,208,4.95,1.0246,3,1,12.305137,0.1875,70,1,0.0
ETH,0x255e167a9b52e8c27e1ce86a94df3198ef8fbdf2,1012,7.18,1.0191,6,1,11.823263,0.1868,225,1,0.0
ETH,0x930da716bd7f45a13deb23b9f41f4e9992f982f5,3027,14.21,1.0452,9,1,60.161102,0.3525,348,1,0.0
ETH,0xe4989e7b39a21089b128908e1603fdc9939dbb78,5175,14.7,1.0474,6,1,21.126688,0.2327,759,1,0.0
ETH,0xa2745bbf0790494a08c8ffcc295065cae19d4e5f,1759,7.24,1.0341,7,1,6.940165,0.1967,247,1,0.0
ETH,0xaceca1a715df05863c3ede7db16fa6ab86c07463,3000,23.44,1.0111,4,1,6.062202,0.1007,345,1,0.0
ETH,0xeeaa1e883c352edb52e583f341a7f1067f0bc8b5,133,2.96,1.0153,2,1,5.100827,0.0451,45,1,0.0
ETH,0x42ea0d2ba0a05f7025b3111f9cfc297bec03748f,126,2.38,1.0588,4,1,0.524695,0.0159,43,1,0.0
ETH,0x4dac6ee762cd483909ef8f9d9f38173952f54ca5,459,6.38,1.0479,7,1,23.860043,0.2571,80,1,0.0
ETH,0x7c00e4aaa84ae090d2cc804a4c2d8eb534a9f91e,226,2.86,1.0561,3,1,4.867127,0.0885,47,1,0.0
ETH,0xe7dbdd9c6b24dc01ecf907bbd7d3c1a00a1031f4,205,3.73,1.0567,2,1,0.880462,0.0634,64,1,0.0
ETH,0x48ff0c529086f61ccc3feebcd775241a0d8f6caf,608,3.62,1.0201,3,1,10.201601,0.0312,173,1,0.0
ETH,0x92c92f1fa5cc1a4feddcbf2858e0e8681ac5b879,280,2.62,1.0895,6,1,1.944986,0.0179,103,1,0.0
ETH,0x6ac625d107ceee595a35c464ed4c113cdbf20fed,3838,5.71,1.0486,9,1,17.517494,0.2658,621,1,0.0
ETH,0x998fdadec779263da761ed489873249d9086249b,623,3.71,1.018,3,1,2.763789,0.199,138,1,0.0
ETH,0x0b48897cf03c0566d85491120a87c3df8fa95810,120,5.22,1.0169,2,1,0.643455,0.3417,42,1,0.0
ETH,0x67d8f382989c6985f6d6736e13619371a6bb80a0,9,3.0,1.0,1,1,0.43811,0.0,7,1,0.0
ETH,0xeca023e03127205dca2f196b8b32bdd748203587,1326,4.8,1.0224,5,1,9.804431,0.1433,154,1,0.0
ETH,0xb1004c803f739b6fffcf19135655a19532e50e45,3354,10.89,1.0716,8,1,1.034295,0.2191,410,1,0.0
ETH,0xe7cbf26a287a73317d31f381178b01fa5c05c209,2026,8.77,1.0519,5,1,26.807871,0.195,424,1,0.0
ETH,0xf62130bb74408abc456553ae7e2814405fea90b8,1360,6.7,1.0226,4,1,17.921291,0.1669,151,1,0.0
ETH,0xf617a833ddcf974e05faf6731b3004dfbfb1e034,87,3.95,1.0482,2,1,17.210395,0.1609,34,1,0.0
ETH,0x9ba9296eb95ba91f163f5a7f89e05cbcc8eb8a1e,1566,15.82,1.0531,21,1,11.684528,0.0115,157,1,0.0
ETH,0xe99814f9b9eb41ca44199dc8271998d60e3a0712,394,4.69,1.0234,2,1,3.911932,0.2462,86,1,0.0
ETH,0xd5789f2c445334388ddfced4ab2fb9bda936677b,228,3.86,1.0962,4,1,0.535124,0.1316,66,1,0.0
ETH,0x9d04cc87e93ae66257b97e73c111771df5624f5a,250,7.14,1.1211,4,1,16.891722,0.372,56,1,0.0
ETH,0x55bcaa2c55d3971a8b014aeefd07f340ee2d03d6,126,2.93,1.156,4,1,1.572423,0.1587,52,1,0.0
ETH,0x4417a9648166bdaba426192d9e2967f3aacb486e,32,6.4,1.1852,3,1,0.816566,0.0,13,1,0.0
ETH,0x1727ba5e37209cee3793b87c49c6e89a6a63b695,1074,7.56,1.0915,7,1,0.771829,0.0335,115,1,0.0
ETH,0x19761bb7066bef6065cda12ca6197cbc0cbf1534,274,3.65,1.0661,3,1,0.364871,0.3759,90,1,0.0
ETH,0x37469a13baa13900d49d4779d51ac3a274ffcde7,1777,7.28,1.0653,13,1,12.878562,0.018,274,1,0.0
ETH,0xa6905e323c8dab8db84634be455584f72f1feb28,292,2.23,1.0104,2,1,1.690439,0.1164,127,1,0.0
ETH,0x415f2c45b70b4ef8e8d6a8aaaaacda644f1cf426,381,6.25,1.0325,3,1,3.860725,0.1207,99,1,0.0
ETH,0x6d200b9fdc3aee439bf8615b239f9f5ba0602361,474,3.22,1.0922,5,1,0.765071,0.2089,137,1,0.0
ETH,0x7df4dc380bed1cd47eeec9a1e34e0cca6772a267,104,3.47,1.0297,2,1,2.867851,0.2885,38,1,0.0
ETH,0xa61443cdf751dcb8d95f24633522562fb93f5124,1001,3.23,1.0309,9,1,0.682431,0.3337,287,1,0.0
ETH,0x71f12a5b0e60d2ff8a87fd34e7dcff3c10c914b0,5374,6.45,1.0168,7,1,33.713902,0.2341,1011,1,0.0
ETH,0x602b906194fb4d41ced44412d35eec38e14836f5,355,5.07,1.0411,3,1,46.433949,0.0845,64,1,0.0
ETH,0xf0e5c49ac66fcb647ebcf617eb18caef0d937468,896,4.04,1.0346,3,1,0.349854,0.0134,215,1,0.0
ETH,0xfb8c6a38c66c4c00d7b54cb2d9dafa9921a6fb78,130,2.55,1.0317,2,1,0.251786,0.0538,46,1,0.0
ETH,0x5bed5729d46208dfbdae9d596936af48105f408f,130,3.51,1.0924,3,1,1.669884,0.0846,40,1,0.0
ETH,0x2e973bc711e1d50508938c8b66d5ac4398dbf29c,3240,9.88,1.0465,5,1,11.949403,0.284,492,1,0.0
ETH,0xa3b1ae895b114ee3004c2b9ed54574791b07097a,868,3.28,1.0164,2,1,2.537206,0.1106,333,1,0.0
ETH,0x352396deeb06d8868c575e77cae8190b8d337558,121,3.36,1.0342,4,1,0.678127,0.1653,27,1,0.0
ETH,0xd1ffb49fac6d3e15707f365f33026281958a9c6f,603,3.03,1.0451,2,1,0.228533,0.0149,160,1,0.0
ETH,0x92978305d66c5e8545a7ccce7a31453d786c9ae8,474,3.92,1.0557,8,1,1.808525,0.1688,103,1,0.0
ETH,0x81bd362f62945a72eee1720c39f9c6f77b1f12b1,1026,4.58,1.0588,3,1,1.175076,0.115,195,1,0.0
ETH,0x2bde421b56601eba490b31630a06e8e8d5cedd14,1303,9.87,1.0698,15,1,4.170764,0.1873,183,1,0.0
ETH,0x07e7c8c73f2ef715046e3194dbabe25cf0f7a68f,136,2.96,1.0,1,1,1.111167,0.125,47,1,0.0
ETH,0x16b6f7c26a17af4612b2accb489418429b69048b,676,4.15,1.0416,3,1,10.15651,0.2426,158,1,0.0
ETH,0x627fe83cf1485f906bd4dcfa4c24c363593162dc,443,3.46,1.0255,2,1,0.894773,0.2844,183,1,0.0
ETH,0x14c6da1c07ade0b5ab00947b4c23dc83e5e4706d,2323,5.28,1.1511,57,1,36.764177,0.2716,388,1,0.0
ETH,0x2a50ce5ce733f9912908e4ef9c9c0d71c31520f4,861,8.05,1.0564,8,1,1.582372,0.1057,129,1,0.0
ETH,0xeebf0b67cddb82b9ec7f673db3c9aee07846d402,2485,6.31,1.0957,10,1,2.616015,0.2889,501,1,0.0
ETH,0x7db030818e59e087ca112b5a3899040dd28bfcf0,2742,11.67,1.045,4,1,11.341244,0.0605,225,1,0.0
ETH,0xf67e49b18d23672f76c87db1e53e9a88edee8c6a,249,4.29,1.0418,3,1,1.453293,0.012,61,1,0.0
ETH,0x4761d14400cb62ac2d854fa51a144618cee556f0,607,4.37,1.0341,5,1,6.542167,0.2422,169,1,0.0
ETH,0xd11eb5db7cfbb9ecae4b62e71ec0a461f6baf669,2085,6.95,1.0747,7,1,1.664289,0.1496,619,1,0.0
ETH,0x32c2ad52ceac228e7cb0b27d9f54bc4676772678,358,4.9,1.0287,4,1,0.922419,0.162,117,1,0.0
ETH,0x5081b7c61d3c23462546736dcea8a65feabaa7a6,213,4.35,1.1211,4,1,1.915126,0.3239,59,1,0.0
ETH,0x510dd13a2f20077457d07ed67e671d391a3b92dc,358,5.51,1.0499,4,1,5.630958,0.2011,86,1,0.0
ETH,0x8c6d3b94546644d6226e677017880bf03894b4ee,1124,2.82,1.0293,4,1,0.736202,0.1824,333,1,0.0
ETH,0xa1d0524959d8674ecf1bfbe1a59b82a74443744d,184,2.83,1.0166,2,1,0.236099,0.0217,69,1,0.0
ETH,0x7205eb3f42a5f332f15f6ae0c0a61e12f66ef2d7,182,2.84,1.0341,2,1,0.544029,0.0769,55,1,0.0
ETH,0x39978cc40e2d1d7e127050bdfffbb0dfcfaebad0,3812,5.27,1.083,11,1,11.030132,0.1097,884,1,0.0
ETH,0x8c9070668cb561447caf13c35eb51c3bc462020a,150,2.42,1.0417,2,1,1.425965,0.2533,72,1,0.0
ETH,0xc54448117862af5aa31cbc109518a0afaa33b914,169,2.64,1.0432,3,1,0.165534,0.2249,73,1,0.0
ETH,0x2ec7947f3ac9aaaa44b53640506cdc9d848d9489,1744,3.45,1.0886,5,1,1.350213,0.2787,495,1,0.0
ETH,0x78ca568f3210e675f5eb0ffbd5c3bcc8cb60835e,180,3.21,1.0169,3,1,0.583912,0.3722,65,1,0.0
ETH,0xbb459cb07f7e95f90e074205d3766bf7a66cd973,159,2.48,1.0258,2,1,0.986713,0.1258,71,1,0.0
ETH,0xc0edfb53a5ed99c702c13a374aa45e0e6eac04d0,62,4.43,1.0333,2,1,0.127549,0.0484,26,1,0.0
ETH,0x3365eab9700c446714b6a20a13c615b76a6b84cd,190,3.52,1.0326,3,1,1.099553,0.0474,43,1,0.0
ETH,0xdc543ccb6bbece98ea9deb88fa789aff5231374c,84,6.46,1.012,2,1,8.50348,0.2262,21,1,0.0
ETH,0x0064e81e5c5961f0d5a45f1f26eeb0347320290a,227,3.66,1.0,1,1,3.01265,0.2907,81,1,0.0
ETH,0x47e2bc7475ef8a9a5e10aef076da53d3c446291e,1194,3.85,1.0699,6,1,0.628003,0.1055,357,1,0.0
ETH,0x24a7cbfa1cff34b087086366899fb4ff74039819,129,6.79,1.1121,5,1,2.955396,0.0078,35,1,0.0
ETH,0x168accb14cb74c6d9bd13cab2f1482f874a53496,72,4.24,1.0909,3,1,1.875225,0.0694,28,1,0.0
ETH,0x4d21f343f8155312ea11148ab3b5cbc8201c55b6,798,8.77,1.0962,8,1,7.214541,0.0075,121,1,0.0
ETH,0x1e3a6c35359d210f7542831f4b94808c9b5bee37,1625,3.52,1.0227,6,1,138.005065,0.3151,499,1,0.0
ETH,0xa18bd54b1ecfce8ab9cf5fb4d08567077cc83a5d,20,3.33,1.0526,2,1,0.485554,0.0,11,1,0.0
ETH,0x95861c41e7767dc737bca90b175ad51e5f7b9ada,5201,8.2,1.0869,14,1,1.513853,0.1952,792,1,0.0
ETH,0x54a9f56432f3a34931887a5ae71ba698c61cec6f,121,2.63,1.0,1,1,2.79541,0.0413,43,1,0.0
ETH,0xccff95170e4efc287e3baec4fcbb435018a74ec7,34,2.83,1.0,1,1,1.95249,0.3235,13,1,0.0
ETH,0x0ecd7a07bacad3e762febbf50ce5e2b926777fac,984,5.56,1.0581,4,1,0.303227,0.0884,221,1,0.0
ETH,0xf1d8722bc108fa8f2d9a4fb68af04a369739318e,2535,7.5,1.0611,7,1,28.06007,0.3562,511,1,0.0
ETH,0x21fa505e8b8b66580b43a5750181de20a4a0702b,311,3.75,1.0097,3,1,6.27165,0.3441,102,1,0.0
ETH,0x8aae129871215f64e0c69c38bec6e93e46b06a95,440,3.86,1.0654,6,1,0.362468,0.3023,117,1,0.0
ETH,0x5ca9155c06e35e75a41bfd5f9843c71cae23bcd3,8,2.67,1.1429,2,1,0.062365,0.0,7,1,0.0
ETH,0xd7053db54a65f4c0e8707608b11ee1230951e387,253,3.78,1.0327,3,1,9.586359,0.166,78,1,0.0
ETH,0xda70931a2397850977a79ec526c6b5771660962e,151,6.29,1.0559,3,1,1.664333,0.4238,57,1,0.0
ETH,0xccb57b48166c93b5e477dd0d24f766fbfb93440f,67,3.94,1.0152,2,1,0.563359,0.2836,30,1,0.0
ETH,0x067d20b09d653e512b5874ea19c2700be5fa821b,442,2.76,1.0208,4,1,0.878139,0.3597,140,1,0.0
ETH,0xc58b20c01c1f24e72ee2c36a773ef48e774ea595,3479,7.28,1.0798,7,1,12.966191,0.1538,536,1,0.0
ETH,0x7b7d9ce0df9cbde17cd6eb6d19e4c7941bd99978,401,8.53,1.0075,2,1,104.067078,0.0474,85,1,0.0
ETH,0x1ef0afebb4c89e33fd96010f32e44161277ae4c7,845,7.16,1.0218,3,1,13.772257,0.1621,191,1,0.0
ETH,0xe4baaa5ebe80ed3b75359643a110c24548ffe874,430,2.47,1.0263,7,1,4.519956,0.0721,78,1,0.0
ETH,0xefc377d546fbf3ae4f421533a8a44decd54c5c71,256,3.82,1.0802,5,1,0.846285,0.1484,103,1,0.0
ETH,0x5e93781e8bac02c42d1efb9c80c7b9962ca66215,1144,3.31,1.0196,4,1,0.560432,0.1119,290,1,0.0
ETH,0x8ad155b8645f3ded0959254ad911f1be52773159,188,2.47,1.1059,7,1,2.12987,0.1436,81,1,0.0
ETH,0x558973b2f44e7d4760fe39983b1e99029432eb63,357,3.8,1.0171,2,1,15.736427,0.1373,100,1,0.0
ETH,0x5180ae20d7295917e9ff18ca9838e0ba5aed4ade,141,4.03,1.0846,3,1,0.252491,0.0142,48,1,0.0
ETH,0x1db839eab88287a81c838666863a74376eb40824,526,7.51,1.0541,6,1,1.339689,0.1293,152,1,0.0
ETH,0x0d49b1083e8b095f9e3fd4a5e9979e8b47f7e894,319,10.63,1.2038,8,1,7.468081,0.0627,61,1,0.0
ETH,0xa587c3f31fac55c8fb10346f3e8b05ee0f96dd23,190,2.57,1.0497,2,1,0.108591,0.3895,60,1,0.0
ETH,0x7cf5d886771bbf65cd22d8d63e703c1325eb79e0,834,2.43,1.0146,2,1,0.958477,0.2086,282,1,0.0
ETH,0xecc4b662f99703d45fe4607e1c5c119eb4f63759,107,5.1,1.049,2,1,3.067269,0.0,35,1,0.0
ETH,0x6446ce494953719391abb2d2d44433590631524f,307,1.8,1.0407,3,1,3.799367,0.1498,135,1,0.0
ETH,0x50445ca2c1e24f10f8763440285bc7ee09a6e8d7,71,3.38,1.0758,3,1,2.610428,0.2254,29,1,0.0
ETH,0xc059173426fa84caec933a9759dbda698651684a,1158,3.52,1.0293,5,1,2.525209,0.0043,187,1,0.0
ETH,0xbb6f51deeb47c01b0b323de735358eb558d91b46,15,2.5,1.0,1,1,1.317958,0.0,12,1,0.0
ETH,0x777cadf772e2cb5190afe0950116bf783ebb3632,856,3.41,1.0276,4,1,0.980138,0.1168,287,1,0.0
ETH,0xba2a20ae54aaaf00da5e8b9abb83924c624e1248,13,6.5,1.3,2,1,0.226912,0.0,7,1,0.0
ETH,0xd6d6869333c5cbf3af8c973b17193d921dbe2df3,1763,5.76,1.0132,3,1,483.634705,0.0193,290,1,0.0
ETH,0x944a5e7ac5985d7e25f767fee7351241eb8601d3,130,3.33,1.0078,2,1,17.499648,0.3462,56,1,0.0
ETH,0xd8650ccd2f8331cfb9ae9efcee0cd08175f7f824,1074,4.67,1.0278,3,1,2.650014,0.0484,322,1,0.0
ETH,0xf3beff5fcd6aa8d0796097c1e4eb729309055379,1786,7.77,1.1361,23,1,30.170899,0.0661,251,1,0.0
ETH,0x005d64b3fedd6d53edf19142087d51c7ac6ba595,2984,7.48,1.091,7,1,32.483697,0.0171,530,1,0.0
ETH,0x8ff0e3a387c00cef69970015b59ec7317b4ee676,131,1.98,1.0565,3,1,0.333263,0.1985,47,1,0.0
ETH,0xa29e3738f6bf205522a02a6bc580b828dd19383f,1184,11.38,1.035,3,1,14.148165,0.1993,205,1,0.0
ETH,0x9a471f4260878bb4a9404c2d71bd6254185c6a52,3730,25.2,1.0108,3,1,7.635357,0.2064,148,1,0.0
ETH,0xbf4096ce3b8afd9faf94c89c8a0bace8841fe2c4,1141,6.37,1.0151,4,1,39.518369,0.17,195,1,0.0
ETH,0x73669c36e1f4def84cdfbd28884b0ef94e2abeef,488,6.18,1.0942,11,1,16.723708,0.1844,86,1,0.0
ETH,0x6b008f39339772914dbc30233296f0016bbbead9,258,2.9,1.0795,7,1,0.141374,0.186,87,1,0.0
ETH,0x29b85a61bb0d0b30c77e0c182a09f8bbe6e85d53,271,3.47,1.0344,3,1,22.564096,0.1587,83,1,0.0
ETH,0x22d8ef6ad425a69c96101fc887e8c62107ffa18d,46,1.7,1.0,1,1,2.575574,0.3696,27,1,0.0
ETH,0x87ef789ff2313fccd575c907ad9861a58f358b52,127,2.76,1.041,3,1,0.873699,0.1102,56,1,0.0
ETH,0x6796198cb0db153648d1ef60ac94f5784eaee8d0,1130,5.65,1.0463,6,1,8.002394,0.1664,191,1,0.0
ETH,0x3bc046c63064a1d5b2d392adbfa538834d7ec52f,775,3.49,1.0501,4,1,7.891328,0.0942,223,1,0.0
ETH,0xd426aefba9e58ce8e5fc3732f1ce15b0cd9ceebc,77,2.66,1.1667,8,1,0.438558,0.0,37,1,0.0
ETH,0x22b2b18d2406daea73d59b59267efe781e3a2a3f,316,3.19,1.026,5,1,4.610596,0.0,70,1,0.0
ETH,0x898efa55ce5ccec7efad8c7b77204edeb8847961,2148,5.85,1.0195,7,1,29.449993,0.2798,339,1,0.0
ETH,0xe4fd210236d8ba17663997097b832e8e0d262cee,2525,7.7,1.0165,7,1,3.006584,0.1762,532,1,0.0
ETH,0xc67450a43512143c4b5801e557c09521febd39d4,351,4.28,1.0233,2,1,0.69414,0.1738,126,1,0.0
ETH,0xbf7abb7636ad59f47568ced4903169593dda6e09,2887,12.95,1.0563,7,1,60.987577,0.0291,352,1,0.0
ETH,0xec87a23c591a457832c80f961e82eb88179bdff5,1290,3.87,1.0412,11,1,3.567946,0.1899,246,1,0.0
ETH,0xe024d0f8b612fa88d5678e279ea236403868f1f6,1613,5.24,1.0515,7,1,43.110856,0.0856,270,1,0.0
ETH,0x3e8734ec146c981e3ed1f6b582d447dde701d90c,2936,6.51,1.0255,11,1,127.316213,0.096,414,1,0.0
ETH,0xf31a3a9acd35266c908258efbc4f434573afcde7,581,8.3,1.0247,2,1,13.154134,0.1067,93,1,0.0
ETH,0x39a50397cf970c6e51e65ab38e8ee323338a8008,1611,13.65,1.01,3,1,2.10135,0.2123,298,1,0.0
ETH,0x45081eb4ffa514d8a19af9bc64864ba3bef40414,337,3.34,1.0466,3,1,3.438325,0.2374,103,1,0.0
ETH,0x2a9c78b88c53d5528d1769ad8d138eae194845df,1171,3.57,1.0272,3,1,0.780443,0.0803,317,1,0.0
ETH,0xbeab9c3e11d54fe21e5767e874458f41a741cd21,499,3.93,1.0527,5,1,2.755053,0.2285,133,1,0.0
ETH,0xd497d66e181dae16e54d94bec2aecbba0ca831e7,537,5.9,1.0982,6,1,2.980764,0.27,147,1,0.0
ETH,0x1fb15d830ec3cecc9ceb52caff30ad9cb7edb75a,1453,4.84,1.0196,6,1,32.859991,0.2065,300,1,0.0
ETH,0xeb0d1de31428e3fd89817bf45716d74fc5fff06b,1748,7.84,1.0461,4,1,4.1345,0.2477,334,1,0.0
ETH,0xf572e6e1f43fbee0ce9953e867a43a73ba7c0020,209,2.71,1.0347,3,1,20.643937,0.1818,73,1,0.0
ETH,0xc247c61c9c094437b5b720bb7e85e2a72d8a1798,1025,2.93,1.025,3,1,1.707315,0.1707,406,1,0.0
ETH,0x3310bafc0672f42e52e6d5140553b71dbd8a5307,181,2.97,1.0838,4,1,0.66673,0.011,71,1,0.0
ETH,0x3db9ba4395c9a4412c3b0adc9464db5f664d910d,351,1.97,1.0029,2,1,1.08613,0.0114,148,1,0.0
ETH,0xeddf69b919875cf339e1268c9a38a964dbcd5d6e,398,6.42,1.1243,24,1,0.3791,0.2437,82,1,0.0
ETH,0x0fefeda63cfd505e5b5b8ffdd17c328b8e355b22,1870,8.24,1.1252,4,1,103.273027,0.2652,249,1,0.0
ETH,0x63cea70701303237c87b74a132c51f1fc8b964f7,94,3.24,1.0805,4,1,0.915089,0.0,35,1,0.0
ETH,0x87d83ea617bc2f12ea0ea7760f8a82f2c5f19d2f,1009,3.5,1.0478,6,1,3.979964,0.2022,361,1,0.0
ETH,0xf9410ef43fd65a2859f935e11560b92ec5fd4fd9,12,2.0,1.0,1,1,0.088022,0.0833,6,1,0.0
ETH,0x92605e1032d1483d8a47d313cb8edb358784d090,55,2.89,1.0377,2,1,0.237184,0.0909,25,1,0.0
ETH,0x625a1fee9986390383bf48fb450fab6c1f37710a,3233,5.25,1.0528,12,1,5.928724,0.034,461,1,0.0
ETH,0xd8197e4b710fde80c9697e6a5550eb5bbf9ae0a0,25,6.25,1.0,1,1,8.999873,0.0,9,0,0.0
ETH,0x4c233522394084ebaeb760e9f9dc7fe1ca0c6ab0,2829,3.56,1.0902,9,1,0.15607,0.0417,273,1,0.0
ETH,0xe024f84670a5a13fa287dc814193c5fb9add7a56,148,6.43,1.0496,4,1,1.062032,0.2162,39,1,0.0
ETH,0xf0a899124ca7101055e45c1aad374092c7c357cb,4772,3.99,1.0151,4,1,0.542144,0.0138,839,1,0.0
ETH,0x659233cc78232862d313209694326c384f782aa7,546,3.29,1.046,6,1,1.211078,0.2454,139,1,0.0
ETH,0x9a398f45979a6d1f58dbbdac7306fbd1faf8cd72,368,2.56,1.0425,5,1,12.675447,0.0679,135,1,0.0
ETH,0x2228bcef85fe7d93aba0bec3eff7608682cc944a,98,3.16,1.0208,2,1,2.389517,0.0408,33,1,0.0
ETH,0x3fbbb65c2e3739f2020d06d3dd8d32bedd577d0e,602,5.47,1.0415,4,1,1.040087,0.3372,112,1,0.0
ETH,0xef368554597946c2ca1508ec2355618cf2b05102,1794,9.11,1.0136,3,1,6.910838,0.1711,272,1,0.0
ETH,0x42e474a19d8f98e878525709a82e5af82d416b23,54,2.35,1.0385,3,1,0.216004,0.0185,26,1,0.0
ETH,0xb0142eb21bfe018db11c51f0598780659ca78186,331,4.6,1.0997,16,1,4.806957,0.1027,99,1,0.0
